family,path,dataset,variant,seed,run_id,aggregation_weighting_label,aggregation_weighting_raw_value
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/cifar10_xz/fedgda_s/seed_0/highdim_abs_cifar10_xz_fedgda_s_seed0_alpha0p5,cifar10_xz,fedgda_s,0,highdim_abs_cifar10_xz_fedgda_s_seed0_alpha0p5,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/cifar10_xz/fedgda_s/seed_0/highdim_abs_cifar10_xz_fedgda_s_seed0_alpha0p1,cifar10_xz,fedgda_s,0,highdim_abs_cifar10_xz_fedgda_s_seed0_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedogda_s/seed_1/highdim_abs_femnist_x_fedogda_s_seed1_alpha0p1,femnist_x,fedogda_s,1,highdim_abs_femnist_x_fedogda_s_seed1_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedogda_s/seed_4/highdim_abs_femnist_x_fedogda_s_seed4_alpha0p1,femnist_x,fedogda_s,4,highdim_abs_femnist_x_fedogda_s_seed4_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedogda_s/seed_2/highdim_abs_femnist_x_fedogda_s_seed2_alpha0p1,femnist_x,fedogda_s,2,highdim_abs_femnist_x_fedogda_s_seed2_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedogda_s/seed_3/highdim_abs_femnist_x_fedogda_s_seed3_alpha0p1,femnist_x,fedogda_s,3,highdim_abs_femnist_x_fedogda_s_seed3_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedogda_s/seed_0/highdim_abs_femnist_x_fedogda_s_seed0_alpha0p1,femnist_x,fedogda_s,0,highdim_abs_femnist_x_fedogda_s_seed0_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_1/highdim_abs_femnist_x_fedgda_s_seed1_alpha0p5,femnist_x,fedgda_s,1,highdim_abs_femnist_x_fedgda_s_seed1_alpha0p5,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_1/highdim_abs_femnist_x_fedgda_s_seed1_alpha0p1,femnist_x,fedgda_s,1,highdim_abs_femnist_x_fedgda_s_seed1_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_4/highdim_abs_femnist_x_fedgda_s_seed4_alpha0p1,femnist_x,fedgda_s,4,highdim_abs_femnist_x_fedgda_s_seed4_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_2/highdim_abs_femnist_x_fedgda_s_seed2_alpha0p1,femnist_x,fedgda_s,2,highdim_abs_femnist_x_fedgda_s_seed2_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_3/highdim_abs_femnist_x_fedgda_s_seed3_alpha0p1,femnist_x,fedgda_s,3,highdim_abs_femnist_x_fedgda_s_seed3_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_0/highdim_abs_femnist_x_fedgda_s_seed0_alpha0p1,femnist_x,fedgda_s,0,highdim_abs_femnist_x_fedgda_s_seed0_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_x/fedgda_s/seed_0/highdim_abs_femnist_x_fedgda_s_seed0_alpha0p5,femnist_x,fedgda_s,0,highdim_abs_femnist_x_fedgda_s_seed0_alpha0p5,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedogda_s/seed_1/highdim_abs_femnist_xz_fedogda_s_seed1_alpha0p1,femnist_xz,fedogda_s,1,highdim_abs_femnist_xz_fedogda_s_seed1_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedogda_s/seed_4/highdim_abs_femnist_xz_fedogda_s_seed4_alpha0p1,femnist_xz,fedogda_s,4,highdim_abs_femnist_xz_fedogda_s_seed4_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedogda_s/seed_2/highdim_abs_femnist_xz_fedogda_s_seed2_alpha0p1,femnist_xz,fedogda_s,2,highdim_abs_femnist_xz_fedogda_s_seed2_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedogda_s/seed_3/highdim_abs_femnist_xz_fedogda_s_seed3_alpha0p1,femnist_xz,fedogda_s,3,highdim_abs_femnist_xz_fedogda_s_seed3_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedogda_s/seed_0/highdim_abs_femnist_xz_fedogda_s_seed0_alpha0p1,femnist_xz,fedogda_s,0,highdim_abs_femnist_xz_fedogda_s_seed0_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedgda_s/seed_1/highdim_abs_femnist_xz_fedgda_s_seed1_alpha0p1,femnist_xz,fedgda_s,1,highdim_abs_femnist_xz_fedgda_s_seed1_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedgda_s/seed_4/highdim_abs_femnist_xz_fedgda_s_seed4_alpha0p1,femnist_xz,fedgda_s,4,highdim_abs_femnist_xz_fedgda_s_seed4_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedgda_s/seed_2/highdim_abs_femnist_xz_fedgda_s_seed2_alpha0p1,femnist_xz,fedgda_s,2,highdim_abs_femnist_xz_fedgda_s_seed2_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedgda_s/seed_3/highdim_abs_femnist_xz_fedgda_s_seed3_alpha0p1,femnist_xz,fedgda_s,3,highdim_abs_femnist_xz_fedgda_s_seed3_alpha0p1,legacy_sample_weighted,
rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v1_20260719_123539/femnist_xz/fedgda_s/seed_0/highdim_abs_femnist_xz_fedgda_s_seed0_alpha0p1,femnist_xz,fedgda_s,0,highdim_abs_femnist_xz_fedgda_s_seed0_alpha0p1,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_1/repo_pilot_seed1,abs,fedogda_s,1,repo_pilot_seed1,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_4/repo_pilot_seed4,abs,fedogda_s,4,repo_pilot_seed4,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_2/repo_pilot_seed2,abs,fedogda_s,2,repo_pilot_seed2,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_3/repo_pilot_seed3,abs,fedogda_s,3,repo_pilot_seed3,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_0/repo_pilot_seed0,abs,fedogda_s,0,repo_pilot_seed0,legacy_sample_weighted,
abs,results/abs/fedogda_s/seed_0/smoke,abs,fedogda_s,0,smoke,legacy_sample_weighted,
abs,results/abs/fedogda_d/seed_0/smoke,abs,fedogda_d,0,smoke,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_1/repo_pilot_seed1,abs,fedgda_s,1,repo_pilot_seed1,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_4/repo_pilot_seed4,abs,fedgda_s,4,repo_pilot_seed4,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_2/repo_pilot_seed2,abs,fedgda_s,2,repo_pilot_seed2,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_3/repo_pilot_seed3,abs,fedgda_s,3,repo_pilot_seed3,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_0/repo_pilot_seed0,abs,fedgda_s,0,repo_pilot_seed0,legacy_sample_weighted,
abs,results/abs/fedgda_s/seed_0/smoke,abs,fedgda_s,0,smoke,legacy_sample_weighted,
centralized_lowdim_v1_smoke,results/centralized_lowdim_v1_smoke/abs/gda/seed_0,abs,gda,0,centralized_abs_gda_seed0,legacy_sample_weighted,
centralized_lowdim_v1_smoke,results/centralized_lowdim_v1_smoke/abs/oadam/seed_0,abs,oadam,0,centralized_abs_oadam_seed0,legacy_sample_weighted,
centralized_lowdim_v1_smoke,results/centralized_lowdim_v1_smoke/abs/sgda/seed_0,abs,sgda,0,centralized_abs_sgda_seed0,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm20_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm20_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm10_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm15_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p05_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p05_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm15_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr2,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p1_slr2,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm10_lam0p1_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p05_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm20_lam0p05_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr1,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p003_cm15_lam0p05_slr1,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p005_cm20_lam0p1_slr1p5,legacy_sample_weighted,
curve_fitting_tuning,results/curve_fitting_tuning/fedogda_s_focused_v3/step/fedogda_s/seed_0/v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr1p5,step,fedogda_s,0,v3_screen_step_proxy_step_fedogda_s_seed0_alpha0p5_T600_R7_batch256_glr0p0075_cm10_lam0p1_slr1p5,legacy_sample_weighted,
