x,y
-2.9044757153110448,-0.8312268264002698
-2.9042976565820906,-0.831175214567851
-2.9041406562446084,-0.8311297066887633
-2.903998332237689,-0.8310884528685352
-2.903488054566668,-0.8309405445587408
-2.9027300208417026,-0.8307208220558875
-2.9027220022851004,-0.8307184978092639
-2.902693874870736,-0.8307103448397066
-2.9017464305062672,-0.8304357200569048
-2.90040588401919,-0.8300471512905943
-2.899927525919942,-0.8299084951393374
-2.8997505617466897,-0.8298572005731699
-2.89952069288859,-0.8297905711354994
-2.8992781964172365,-0.8297202814770528
-2.898173019922466,-0.829399936698809
-2.89733228353683,-0.8291562421284917
-2.8970178059553575,-0.8290650881349204
-2.8968720242782893,-0.8290228320796806
-2.8954708065762054,-0.8286166772472447
-2.8951010090274414,-0.8285094882920738
-2.894663850815022,-0.8283827742773644
-2.894562253354497,-0.8283533253919457
-2.893435348864026,-0.8280266825699076
-2.8910523233745504,-0.8273359424251545
-2.890978555713251,-0.8273145602430214
-2.890970189776916,-0.8273121353054365
-2.890695229640711,-0.8272324357784604
-2.890097710142776,-0.8270592396853764
-2.8893925850113034,-0.8268548531869802
-2.8892334067862318,-0.8268087140287073
-2.8885727076742986,-0.8266172047887808
-2.8864609876460348,-0.8260051048324675
-2.886034600480441,-0.8258815128970127
-2.885889267001676,-0.8258393867558516
-2.885506533135785,-0.8257284480994695
-2.885343225311101,-0.8256811119417322
-2.884657354926857,-0.8254823065950891
-2.8836615941051904,-0.8251936768774737
-2.8833075794330236,-0.8250910627229138
-2.8830576640140673,-0.8250186226195964
-2.8827854171472733,-0.8249397095567659
-2.8822139939079494,-0.824774077685521
-2.882056421439544,-0.8247284039694336
-2.8820263689888383,-0.8247196930117695
-2.8808233349287247,-0.8243709833884378
-2.8803306173581755,-0.8242281650226642
-2.8802502424052387,-0.8242048676610241
-2.8799531277169526,-0.8241187464492696
-2.879531717919973,-0.8239965972463124
-2.8793324106832996,-0.8239388263537566
-2.87800762190159,-0.8235548250919629
-2.8774021928562337,-0.8233793363494908
-2.8769834862622705,-0.8232579706928493
-2.8769764603996935,-0.8232559341870065
-2.876849411534056,-0.8232191079960032
-2.8768377021358438,-0.8232157139276424
-2.874635547531827,-0.8225774007427165
-2.874476893770501,-0.822531413604707
-2.874155254664615,-0.8224381837825596
-2.873855344503398,-0.822351252279272
-2.8722535254953243,-0.8218869514573162
-2.8712753624342917,-0.8216034225998392
-2.8706272688058383,-0.821415567166186
-2.8703568784346114,-0.8213371922243378
-2.8702681065835396,-0.8213114609505725
-2.8701412615711903,-0.8212746938481732
-2.8699180296734665,-0.8212099881897452
-2.868824988902497,-0.8208931610539487
-2.8687659648778734,-0.8208760524399232
-2.8685718999550276,-0.8208198010764822
-2.8684010463358898,-0.8207702777062387
-2.868244216178714,-0.8207248191553553
-2.8681341624794943,-0.8206929191574472
-2.8677219115664805,-0.8205734247346694
-2.8661587402040136,-0.8201203262605017
-2.863190469785018,-0.8192599479104006
-2.8629190113205856,-0.81918126337268
-2.8628658219669307,-0.8191658459875089
-2.862569653097797,-0.8190799989294562
-2.8620807387362412,-0.8189382829560585
-2.8620445674718,-0.8189277984083492
-2.860421013063683,-0.8184571973963877
-2.8595733406613784,-0.8182114923628256
-2.8574638435425297,-0.8176000367356555
-2.857157414611118,-0.817511215711552
-2.856684205953951,-0.8173740521697461
-2.856177241028708,-0.8172271040874057
-2.855649093348765,-0.8170740160039982
-2.855352246107408,-0.8169879723140041
-2.85533897203593,-0.8169841247118301
-2.8546604355493703,-0.8167874451576178
-2.854595081975168,-0.816768501869976
-2.854151317358136,-0.8166398729328714
-2.853938060482174,-0.816578058619083
-2.8534378948491503,-0.8164330813692462
-2.853319632121237,-0.8163988019147637
-2.8518198098259737,-0.8159640657048866
-2.851701617692645,-0.8159298067128431
-2.8499295043817425,-0.8154161446432187
-2.84939820820285,-0.8152621439406933
-2.8492738617522497,-0.8152261010676032
-2.8486464223103134,-0.8150442324250475
-2.8480345331890193,-0.8148668711747875
-2.8480256718794807,-0.8148643026490789
-2.8473475549291973,-0.8146677447010138
-2.8468296736482124,-0.8145176324203971
-2.846038091049107,-0.8142881854919002
-2.845876482505256,-0.8142413418851213
-2.8458004028869275,-0.8142192895626392
-2.8452868330053924,-0.8140704269777115
-2.845058285820124,-0.8140041806381182
-2.8444841598872035,-0.8138377653682172
-2.8441244908111165,-0.8137335122367351
-2.843145896491916,-0.8134498583754213
-2.8416406698956984,-0.813013555683088
-2.8413750685921553,-0.8129365688931158
-2.8403008679730277,-0.812625202735084
-2.840203456695263,-0.8125969672502344
-2.8399791103394967,-0.8125319385566931
-2.8395565964760183,-0.8124094693306994
-2.839374706038513,-0.8123567468450663
-2.8390224211529125,-0.8122546340838104
-2.8389511945190677,-0.8122339884400314
-2.838902850547956,-0.8122199755300767
-2.8384766598223803,-0.8120964405344264
-2.838263450985903,-0.8120346401452903
-2.8379663791486442,-0.8119485313542698
-2.8379239881198366,-0.8119362439551192
-2.8374672345300054,-0.81180385005411
-2.8373933014597004,-0.8117824199267738
-2.837325240976705,-0.8117626920186656
-2.8363611842150735,-0.8114832519916828
-2.8353488926844004,-0.8111898307078913
-2.8346558086778546,-0.810988934431657
-2.8341468055324643,-0.8108413955539238
-2.833828203734938,-0.8107490461213582
-2.8316100092793297,-0.81010608364944
-2.831463253984362,-0.8100635453827967
-2.830899705549471,-0.8099001960903904
-2.8303014132368185,-0.8097267759904077
-2.830132887111744,-0.809677927264054
-2.8299837703477113,-0.8096347045055783
-2.8299464547828888,-0.8096238882727012
-2.828795745539137,-0.8092903454410747
-2.8285341578219647,-0.809214522023145
-2.8285075224148217,-0.8092068015245324
-2.8283497535159765,-0.8091610708714163
-2.8281019307581032,-0.8090892373436582
-2.8264492456815775,-0.8086101925604479
-2.826024788166626,-0.8084871599505936
-2.8258680432202015,-0.8084417260987695
-2.825666558356547,-0.8083833240025682
-2.82496481086809,-0.8081799165426407
-2.8248522483020913,-0.8081472893284227
-2.8246926659103915,-0.8081010330190252
-2.8244314448488006,-0.8080253158793254
-2.824402273578696,-0.8080168603393303
-2.824271653107762,-0.8079789988882469
-2.8241395684915918,-0.8079407130422513
-2.8241131153850256,-0.8079330453850069
-2.824037332974889,-0.8079110792108393
-2.8235371503855395,-0.8077660970460676
-2.8230745457362723,-0.8076320071658669
-2.8210096417479544,-0.8070334772357044
-2.8207358574807766,-0.8069541185443363
-2.8199378567368845,-0.8067228112621507
-2.818562170157721,-0.8063240568421823
-2.8184770830609067,-0.806299393625683
-2.8183662299694823,-0.8062672619171658
-2.8173190615387274,-0.8059637312681505
-2.8172178993948926,-0.8059344085629658
-2.8168099300900766,-0.8058161552006293
-2.816376170296768,-0.8056904262465157
-2.8155200032844494,-0.8054422589782118
-2.8151511761067702,-0.8053353512933281
-2.8151417180696114,-0.8053326098010591
-2.814878965368184,-0.8052564487025646
-2.8145105640959702,-0.8051496644699916
-2.8143632908470018,-0.8051069760699892
-2.814316052248746,-0.8050932835617297
-2.8137046763561755,-0.804916071075167
-2.8134977796494263,-0.8048561003103554
-2.812990954378748,-0.8047091927080745
-2.8129292993455963,-0.8046913214739178
-2.8124404909737786,-0.8045496362225444
-2.8117978863807234,-0.8043633718323453
-2.81071333517617,-0.804049005469361
-2.809085193285373,-0.8035770747366455
-2.8085555370641018,-0.8034235493897426
-2.8077283914074997,-0.8031837942074769
-2.807629301041635,-0.803155072024704
-2.8065532229232444,-0.8028431616575906
-2.8060321367426013,-0.8026921204096327
-2.805709550952134,-0.8025986161829313
-2.8056010085066023,-0.802567154234719
-2.805396619849273,-0.8025079104492987
-2.8053883408549356,-0.8025055107125891
-2.8052473054299285,-0.802464630398755
-2.8051368420109184,-0.8024326116400915
-2.8048106677435363,-0.8023380672629283
-2.804355646942149,-0.8022061756253422
-2.8037703087742094,-0.8020365103940481
-2.8028090480252503,-0.801757880815047
-2.8027905534332285,-0.8017525200007263
-2.8019447774648305,-0.8015073646646127
-2.8018677562668106,-0.8014850394172728
-2.8003239148058925,-0.801037543878975
-2.7999218522543767,-0.8009210026391687
-2.799736388203997,-0.8008672443115421
-2.799650698853548,-0.8008424065267201
-2.799421587484417,-0.8007759966536501
-2.798941340579054,-0.8006367930159246
-2.798653694955698,-0.8005534164929324
-2.798442255539774,-0.800492128985347
-2.7981930856977937,-0.8004199049938383
-2.7970084606937213,-0.8000765313914973
-2.7965751348565893,-0.7999509282232611
-2.7942805386534175,-0.7992858200569706
-2.7942580341146526,-0.7992792969255846
-2.793628603385722,-0.7990968510916086
-2.7933984279634188,-0.7990301327937042
-2.793031517574196,-0.798923780706208
-2.792491303540967,-0.7987671950879849
-2.792361332645673,-0.7987295219219086
-2.7919257442722456,-0.7986032629383422
-2.79099420112776,-0.7983332472589852
-2.7901017261370056,-0.7980745558152618
-2.789842049423817,-0.797999286318041
-2.788819966370856,-0.7977030268784882
-2.7872984813619426,-0.7972620115473732
-2.7867408188704275,-0.7971003683455637
-2.7844442017417212,-0.7964346743968709
-2.784328433824006,-0.7964011180842783
-2.783229632185512,-0.7960826211121814
-2.7829523264308356,-0.7960022416878016
-2.7817585143226946,-0.7956562051254457
-2.7813362464778053,-0.7955338072100262
-2.780398947962775,-0.7952621232877144
-2.77914925364089,-0.794899888791857
-2.7786836063292246,-0.7947649169701605
-2.7784396638099134,-0.7946942081624515
-2.7781765046545734,-0.7946179292498441
-2.7780972673465563,-0.7945949616442309
-2.7776321740818117,-0.7944601504177322
-2.7768656244572782,-0.7942379595091795
-2.775932395211935,-0.7939674550991918
-2.773977360593988,-0.7934007717376577
-2.7732697385645233,-0.7931956614922064
-2.7727356102312553,-0.7930408398657203
-2.772430732508861,-0.7929524684727038
-2.7721082138655007,-0.7928589837091611
-2.772090479662902,-0.7928538433001622
-2.771977686918298,-0.7928211493667241
-2.7714555089783377,-0.7926697916630705
-2.7714256898459957,-0.7926611483347126
-2.7712110465456625,-0.7925989321540645
-2.7704234211210697,-0.7923706322461543
-2.7701844766413375,-0.792301372162598
-2.7701842037497104,-0.7923012930626461
-2.7700927597178415,-0.7922747872346181
-2.769617454210133,-0.7921370159029029
-2.7692917659589598,-0.7920426124016589
-2.7686488063828594,-0.7918562451166145
-2.7673395782064647,-0.7914767542282157
-2.7652308596056843,-0.7908655242611087
-2.7648048652270973,-0.7907420461782984
-2.764069803527062,-0.7905289823116601
-2.7632503537702116,-0.7902914578511941
-2.7632489522713692,-0.7902910516148709
-2.7629017081635103,-0.7901903999657858
-2.7617975284456744,-0.7898703441117885
-2.7617120614768624,-0.7898455707861696
-2.761687175968886,-0.7898383575106684
-2.7606425403380137,-0.789535561015176
-2.7585788789440033,-0.7889373912615096
-2.758049417021915,-0.7887839222338722
-2.7579885550408973,-0.7887662808726013
-2.757983692341265,-0.7887648713778799
-2.757616670085705,-0.7886584868649771
-2.757562740381005,-0.7886428548827782
-2.7570724300290887,-0.7885007342697372
-2.7552683992062947,-0.7879778206386496
-2.7551207306972882,-0.7879350176691737
-2.754257182366187,-0.7876847108630314
-2.752717420006128,-0.7872383976867059
-2.752610026132187,-0.7872072686617084
-2.752357905559034,-0.7871341893757484
-2.752053231890037,-0.7870458771293396
-2.751908716410171,-0.7870039880920958
-2.7518524836135665,-0.7869876885391793
-2.75134543270535,-0.786840715533945
-2.750606556190851,-0.7866265459109874
-2.7505957835201533,-0.7866234233610396
-2.750325300897653,-0.7865450216793775
-2.7497870485716045,-0.7863890046786151
-2.748278488821738,-0.7859517358434331
-2.7471848734403927,-0.785634742151947
-2.747058094899844,-0.7855979943169629
-2.746325297066264,-0.7853855866512129
-2.745649745452029,-0.785189772287554
-2.745373039565243,-0.7851095667399688
-2.744849500540199,-0.7849578145142626
-2.744656849575451,-0.7849019729985653
-2.744571819555177,-0.7848773263261855
-2.7436755381702262,-0.7846175315668285
-2.7427801307540687,-0.7843579901347366
-2.7427618971826075,-0.7843527049794388
-2.742652595095461,-0.7843210228426631
-2.7416955135436414,-0.7840436046393899
-2.7401457266464404,-0.7835943857659717
-2.7397108959179195,-0.7834683463922059
-2.739521744238718,-0.7834135191740965
-2.739398990515391,-0.783377937966512
-2.738894895260468,-0.783231821682447
-2.738204107596011,-0.7830315910204384
-2.737744254084844,-0.7828982985809445
-2.737429347768107,-0.782807020314821
-2.7366126615329245,-0.7825702968845434
-2.7366125421765157,-0.7825702622880766
-2.735452920716192,-0.7822341361749061
-2.7353175160184477,-0.7821948879751142
-2.73518793358985,-0.782157327409404
-2.735010734288952,-0.7821059646894946
-2.7347410312612714,-0.7820277889800014
-2.734678141644513,-0.7820095598913177
-2.7336122526055067,-0.7817006029152611
-2.7332012042272806,-0.7815814570573885
-2.7328343488467355,-0.7814751209146236
-2.7324624098629378,-0.78136731124635
-2.732207666992099,-0.7812934718651703
-2.732012687229871,-0.7812369553277769
-2.7317398789265095,-0.7811578795277967
-2.7314915596270777,-0.7810859020732575
-2.730357174496369,-0.7807570909242152
-2.7302108440492763,-0.780714675803331
-2.7298129449281334,-0.7805993413691212
-2.7296374913460304,-0.7805484846606074
-2.729084236448404,-0.7803881190372606
-2.728651843436453,-0.7802627862563127
-2.727580350377796,-0.7799522049076417
-2.7273970596622505,-0.7798990765395453
-2.7272282148260474,-0.779850135432069
-2.7271727727422865,-0.779834065073975
-2.7260294190187455,-0.7795026543022521
-2.724604086438549,-0.7790895095679156
-2.724514202429624,-0.7790634559257661
-2.7242708901180235,-0.7789929297891061
-2.723764481913144,-0.7788461430768836
-2.7237554543146736,-0.7788435263509184
-2.7227497023035294,-0.7785520006023137
-2.720873613110012,-0.7780082002414601
-2.7193379599831924,-0.7775630781612328
-2.719327260410103,-0.7775599767992469
-2.718353304146003,-0.7772776673175319
-2.7179091013561387,-0.7771489113723162
-2.717434520786347,-0.7770113501700029
-2.716579648530353,-0.7767635581977987
-2.716559596855175,-0.7767577460497221
-2.716195295803612,-0.7766521503008719
-2.7159690595138737,-0.776586573793943
-2.7150912781364496,-0.7763321414186364
-2.7146644635924053,-0.7762084256039135
-2.7140848814801326,-0.7760404288141622
-2.7136599609323877,-0.7759172619903263
-2.7131487672106194,-0.7757690881554555
-2.7129832179420394,-0.775721102296199
-2.711873573549551,-0.7753994624599165
-2.7115603365205274,-0.7753086680509915
-2.7107037335078163,-0.775060374404277
-2.710337046334469,-0.7749540870177947
-2.708587675562706,-0.774447017065983
-2.7085212961848857,-0.7744277764404643
-2.7083984394640077,-0.7743921653781665
-2.708102873006838,-0.7743064929343295
-2.7077664029374087,-0.7742089642316408
-2.7074041123910804,-0.7741039512447807
-2.7068416816087204,-0.7739409259134375
-2.7066360991691867,-0.7738813361001227
-2.7058459212029535,-0.7736522963163743
-2.7034099837470267,-0.7729462191894831
-2.7032172429720296,-0.772890351641524
-2.7027671765058687,-0.7727598960600135
-2.7022879465307668,-0.7726209871881471
-2.702015690104178,-0.772542071354329
-2.701651997350886,-0.7724366519258905
-2.70093171668657,-0.77222787246779
-2.700869601355392,-0.7722098678123472
-2.700345041007967,-0.7720578195476888
-2.700019006791774,-0.7719633157655501
-2.6995287752657267,-0.7718212180008559
-2.6992928149920203,-0.7717528229147201
-2.6986817166064903,-0.7715756908659261
-2.6978579052176155,-0.7713369021494336
-2.6961781674505665,-0.7708500159144847
-2.6959850171927084,-0.7707940296744455
-2.695981023656932,-0.7707928721142383
-2.6952411639711804,-0.7705784175107562
-2.6942482794228626,-0.77029062150536
-2.693712702878302,-0.7701353801025508
-2.693673767935049,-0.7701240944791037
-2.6934063532996704,-0.7700465820795235
-2.6933791551107436,-0.7700386984538388
-2.6930687679074325,-0.7699487300910615
-2.6926350728776582,-0.7698230199092073
-2.6924944994261972,-0.769782273502323
-2.6921437200097014,-0.7696805971140521
-2.691867709816844,-0.7696005932192513
-2.6915617486824517,-0.7695119077900805
-2.691371910642544,-0.7694568816245007
-2.6913059857302537,-0.7694377727296693
-2.690552146857988,-0.7692192661404411
-2.6898651566520657,-0.769020136203989
-2.6893609650115087,-0.7688739919817307
-2.688444346316294,-0.768608302280545
-2.687956153313267,-0.7684667953990338
-2.6875893033783935,-0.768360460834743
-2.6866497036931913,-0.7680881098987447
-2.686305176280739,-0.7679882457068592
-2.6861190571145808,-0.7679342974883694
-2.685414420002351,-0.7677300524464887
-2.6851152766817137,-0.767643343218446
-2.6846945247885907,-0.7675213847145002
-2.6838997714760477,-0.7672910187278275
-2.68366970162095,-0.7672243310294731
-2.6822244222974496,-0.7668054045624535
-2.6821532633343024,-0.7667847785335999
-2.681805644223764,-0.7666840181868084
-2.6816050982304365,-0.7666258882301327
-2.6812574735989254,-0.7665251262830406
-2.680656322736482,-0.766350877608162
-2.680274883611228,-0.766240314243332
-2.6796319683899927,-0.766053959814921
-2.679568922026713,-0.766035685291929
-2.6795174392045626,-0.7660207625593853
-2.6793853628889375,-0.765982479119373
-2.6785361080203907,-0.7657363153945524
-2.676619358237729,-0.765180729217158
-2.6765095878407896,-0.765148911336818
-2.676011500637834,-0.7650045365375602
-2.6753580980500997,-0.7648151422570428
-2.6747495357813738,-0.7646387453232091
-2.6741032934929465,-0.764451426516161
-2.6738048743417053,-0.7643649271947581
-2.6733842599232975,-0.7642430085390244
-2.6731266580550384,-0.7641683404532
-2.672527966073393,-0.7639948045057705
-2.672098150015772,-0.7638702186768862
-2.6717657721990453,-0.7637738761483437
-2.671126972221516,-0.7635887145582154
-2.670310850277002,-0.7633521546923729
-2.6702725342786535,-0.7633410484753549
-2.670244296050067,-0.7633328633853558
-2.6695740446027365,-0.7631385853200165
-2.6685802238052845,-0.7628505179348701
-2.668067239420088,-0.7627018250610202
-2.6679785990856875,-0.7626761319084774
-2.667797672125582,-0.7626236886949387
-2.667704205696123,-0.7625965966578203
-2.667177282004918,-0.7624438633579278
-2.667055536448427,-0.7624085743760491
-2.666930402061969,-0.7623723031130696
-2.665611869200746,-0.7619901151828756
-2.665547292525869,-0.7619713970860909
-2.665428442048865,-0.7619369472675503
-2.664764760502525,-0.7617445735437218
-2.6641693051516735,-0.7615719757611727
-2.6639844754959086,-0.7615184013182046
-2.663901905306002,-0.7614944676485143
-2.663894298363073,-0.7614922627116041
-2.663814019781866,-0.761468993284127
-2.6623596705372776,-0.7610474378235728
-2.6622863736600015,-0.7610261921021806
-2.6615768485420768,-0.7608205302304021
-2.661257888667271,-0.7607280770061009
-2.6610762318299233,-0.7606754222314547
-2.660540111824512,-0.7605200233019096
-2.6599986516798637,-0.7603630764877258
-2.659965770324567,-0.7603535455480788
-2.6592213579869877,-0.7601377713198607
-2.6588154424175396,-0.7600201132501354
-2.6583618549558556,-0.7598886370782163
-2.658070072443397,-0.7598040614428394
-2.6578031334432395,-0.7597266869101607
-2.657678399189845,-0.7596905316291427
-2.655817357818444,-0.7591510930071259
-2.6554601533348556,-0.7590475542586779
-2.655178354421517,-0.7589658724541608
-2.654851645938721,-0.7588711732301301
-2.6546543291068945,-0.7588139792732966
-2.65427895701312,-0.7587051744889857
-2.654198353545755,-0.7586818108905007
-2.6530235062749346,-0.7583412714470525
-2.652653684365848,-0.7582340754308354
-2.6524545324627686,-0.7581763495630389
-2.652365749371577,-0.7581506150312296
-2.6522760996053822,-0.758124629286322
-2.6521180808802916,-0.7580788262189504
-2.651721190519347,-0.7579637841824378
-2.6512197548149543,-0.7578184387916453
-2.6511630578292364,-0.7578020046895786
-2.6508625841004836,-0.7577149098314622
-2.650449662844982,-0.7575952211042303
-2.650188581203232,-0.757519544376553
-2.6501186576793154,-0.7574992764502362
-2.649921312637414,-0.7574420743164734
-2.6491368301490756,-0.757214685415287
-2.6472493659986047,-0.7566675879267077
-2.646888028660404,-0.7565628512353062
-2.6455590480981113,-0.7561776349503666
-2.64491726674806,-0.7559916091841326
-2.6448703148217496,-0.7559779997701674
-2.644704385121018,-0.7559299036394256
-2.6444335750815413,-0.7558514070531765
-2.6443582822027123,-0.7558295827738095
-2.643773992808928,-0.7556602215385972
-2.6435740943257158,-0.7556022792682187
-2.641773224713374,-0.755080281940786
-2.641502640590114,-0.7550018508382677
-2.640594885872783,-0.7547387304362332
-2.6405555263500102,-0.7547273217448123
-2.6400197899592515,-0.754572034009227
-2.63972528924217,-0.7544866704791913
-2.639107381937099,-0.754307564807333
-2.638943079877078,-0.7542599404620527
-2.638910311645434,-0.7542504423122558
-2.6387751244855306,-0.7542112571676516
-2.6387228162615237,-0.7541960951853808
-2.63793810606684,-0.7539686402815793
-2.6378673654653917,-0.7539481355184117
-2.637676210329129,-0.753892727581285
-2.6364502176611464,-0.7535373632107867
-2.63555887374534,-0.7532789996187279
-2.635471109849144,-0.7532535605092301
-2.635009155860588,-0.7531196592285538
-2.634749401646218,-0.7530443672669587
-2.6343544450270695,-0.7529298857419029
-2.634306559924583,-0.7529160058389104
-2.6339304403944106,-0.7528069844038214
-2.633753612333747,-0.7527557292910423
-2.6336505304501174,-0.7527258501329996
-2.6333461835400493,-0.7526376326004367
-2.6312749339899595,-0.7520372633553878
-2.631219067795689,-0.7520210700652663
-2.6310763786356586,-0.7519797104023134
-2.630979716281854,-0.751951691999424
-2.630776273667259,-0.7518927224325125
-2.629027349757951,-0.7513857820075722
-2.6282485515146083,-0.751160040732997
-2.627870351462238,-0.7510504162409075
-2.6269144442391608,-0.7507733384267778
-2.6266979233651657,-0.7507105780154832
-2.6256979179533304,-0.7504207179674158
-2.6256318577824604,-0.7504015698667386
-2.6253636995046943,-0.7503238419161062
-2.6251883786088848,-0.7502730236678399
-2.624292126573346,-0.7500132374156587
-2.624256410013093,-0.7500028846678142
-2.6236507352402447,-0.7498273246991449
-2.6232504757726813,-0.7497113060985112
-2.62126015115586,-0.7491343936315651
-2.6210783664679536,-0.74908170179835
-2.620950604989551,-0.7490446690504944
-2.620670974876397,-0.7489636158911006
-2.620148462450161,-0.7488121612337639
-2.61918644114664,-0.7485333112015737
-2.6188345174896828,-0.748431303145503
-2.6187460584913214,-0.7484056625547486
-2.6187212311993178,-0.7483984661536409
-2.617636073112448,-0.7480839238806714
-2.617098634407963,-0.7479281427150182
-2.6169533755913212,-0.7478860382153067
-2.616578526479718,-0.7477773850218126
-2.61643007398811,-0.7477343548083317
-2.6163325552162453,-0.7477060881654058
-2.6162211656146885,-0.7476738009448776
-2.6158898092355276,-0.7475777544886741
-2.6155697617101996,-0.7474849859996466
-2.6148464335438946,-0.7472753231972533
-2.614546036093471,-0.7471882504490579
-2.613244069533218,-0.746810864401672
-2.612240947332083,-0.7465201009257976
-2.6115298735614436,-0.7463139901638982
-2.6113408553332715,-0.7462592016277012
-2.6107047900707525,-0.7460748327179079
-2.610595879399948,-0.7460432640364778
-2.6097219210657276,-0.7457899398026608
-2.6090625078728573,-0.7455988032972785
-2.608933030551657,-0.7455612731978385
-2.6088048815435774,-0.7455241281212202
-2.6087140102301487,-0.7454977883004883
-2.6083527033677463,-0.745393060442755
-2.606619470469671,-0.7448906681904712
-2.6057896180238447,-0.744650128422397
-2.605753601682602,-0.7446396887804907
-2.605751013558173,-0.7446389385906795
-2.6051491181297135,-0.7444644740970277
-2.6044808104926,-0.7442707594615616
-2.6038956093849794,-0.7441011339583632
-2.6036328427647586,-0.7440249688253886
-2.602913564016647,-0.7438164797811957
-2.6018025840785333,-0.743494452825689
-2.6012098073498016,-0.7433226314644745
-2.601179732944378,-0.7433139141430498
-2.6009174598263454,-0.7432378920558689
-2.600445980838134,-0.7431012298732766
-2.6001213085107575,-0.7430071208461595
-2.5986091255755475,-0.7425688017999834
-2.5974153676138676,-0.7422227809324382
-2.5958769039846747,-0.7417768442042667
-2.5938427050904136,-0.741187214405977
-2.593686565943184,-0.741141956150186
-2.5931641404847894,-0.7409905267012156
-2.5925682655511544,-0.740817807299039
-2.592162614033989,-0.7407002257671067
-2.5905568988761116,-0.7402347956130932
-2.5904685284240863,-0.7402091806882454
-2.5896033308034254,-0.739958395821539
-2.5890469346469986,-0.7397971196776929
-2.58872428134123,-0.7397035958811089
-2.5880735651902986,-0.7395149802870784
-2.587930544305562,-0.7394735244709061
-2.5875090748053373,-0.7393513579624569
-2.5874156236409673,-0.7393242703500544
-2.5873934714952127,-0.7393178493627706
-2.586853599781726,-0.7391613629688278
-2.5864294192726676,-0.7390384106514807
-2.585857225680177,-0.7388725554868381
-2.585558562812465,-0.7387859855221497
-2.585233154006054,-0.7386916630203397
-2.5852001291014255,-0.7386820904717017
-2.585133738513548,-0.7386628465968532
-2.585130991716846,-0.7386620504145376
-2.5850705885615186,-0.7386445420477836
-2.5843793701713405,-0.7384441865362725
-2.584191454048176,-0.7383897174545573
-2.5840768294267944,-0.7383564925361017
-2.583235196439089,-0.7381125380780715
-2.5823706683636782,-0.7378619472847336
-2.582314980171555,-0.7378458055900443
-2.582068732005057,-0.7377744284709478
-2.5817344889411333,-0.7376775452846887
-2.5816416435610843,-0.737650633264008
-2.5812240327126803,-0.7375295852185086
-2.580716586571139,-0.7373824976515435
-2.580558273763789,-0.7373366093419351
-2.5804800386044167,-0.7373139322176039
-2.580316983407347,-0.7372666692861229
-2.579413521455083,-0.7370047931784431
-2.5787603502884577,-0.7368154659772965
-2.578065590464305,-0.7366140839511188
-2.576791158125619,-0.7362446789313277
-2.5767895309034725,-0.7362442072671909
-2.576596932966057,-0.7361883811219159
-2.5765211481534256,-0.7361664142513646
-2.576133110647394,-0.7360539382899158
-2.576029772396391,-0.7360239848216161
-2.5754830149084977,-0.7358655025275742
-2.574256691183022,-0.7355100421972545
-2.574139295437204,-0.7354760140448837
-2.5737438189659163,-0.7353613818362774
-2.572866403494159,-0.7351070555218309
-2.572737722670776,-0.7350697562940371
-2.571929162217282,-0.7348353881904837
-2.5715477462385175,-0.7347248315348598
-2.5710293757902662,-0.734574577464963
-2.57079728266647,-0.73450730330502
-2.5703773066826066,-0.7343855697049526
-2.5703545374170678,-0.7343789698402665
-2.5693590163098152,-0.7340904096059067
-2.568892642607027,-0.7339552272335839
-2.5687070652771573,-0.7339014360709366
-2.568385846670795,-0.733808328134141
-2.5683012699796333,-0.7337838128630481
-2.56785384826581,-0.7336541238854284
-2.5670836513539315,-0.7334308757797119
-2.566980256704548,-0.7334009059638633
-2.5656029435545826,-0.7330016800685557
-2.5653912598497324,-0.7329403217517538
-2.5643684806531675,-0.7326438605290744
-2.563811461863909,-0.7324824039098223
-2.563547449837888,-0.7324058777854163
-2.5633220479329055,-0.7323405431319838
-2.560059307262615,-0.731394810082614
-2.559938329508937,-0.7313597436548915
-2.5580894432351506,-0.7308238282909865
-2.5575264908838657,-0.730660651778468
-2.557033974534869,-0.7305178917384676
-2.5569518981152446,-0.7304941011922805
-2.556898761426353,-0.7304786990724379
-2.5560383514305576,-0.7302293019393955
-2.555600827891967,-0.7301024820317974
-2.5553995673807233,-0.7300441449660449
-2.5553394609572955,-0.7300267226095478
-2.5545734672074554,-0.7298046928259885
-2.5544629502209864,-0.7297726585403428
-2.5531627413712688,-0.7293957819802599
-2.5529096172591443,-0.7293224118100197
-2.5527766584946194,-0.7292838725847117
-2.5516829673774297,-0.7289668569405485
-2.5512285957423626,-0.7288351534693249
-2.5504865367496734,-0.7286200613780784
-2.550361572048779,-0.7285838392998982
-2.5492437471672367,-0.7282598282794979
-2.5488100380469882,-0.7281341140134003
-2.548089355651287,-0.7279252181100515
-2.547803473631166,-0.7278423527824112
-2.547414954868346,-0.7277297373246012
-2.5472973034693274,-0.7276956350689825
-2.5472443773441915,-0.72768029398283
-2.546735620171581,-0.7275328264023928
-2.5462850498745953,-0.727402224781245
-2.5460418221554653,-0.7273317231644301
-2.5455606486907802,-0.7271922509556283
-2.5452297616866697,-0.7270963405517632
-2.5451051130209925,-0.7270602100790708
-2.544413160274736,-0.7268596417082236
-2.543493399542694,-0.7265930412610211
-2.5427649659532365,-0.7263818986084365
-2.5421317047724576,-0.7261983424855121
