run_id,protocol_version,run_group,training_scope,method,method_label,dataset,seed,alpha,output_root,final_result_dir,implementation_status,run_status,preflight_required,preflight_status,model,federated_optimizer,client_optimizer,client_num_in_total,client_num_per_round,comm_round,epochs,batch_size,partition_method,partition_alpha,data_cache_dir,learning_rate,learning_rate_status,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,simple_model_selection_epochs,f_history_model_selection_epochs,model_selection_batch_size,using_gpu,gpu_id,notes,auxiliary_regression,auxiliary_regression_epochs,objective_lambda_1,append_round_csv,periodic_checkpoint_interval,log_test_mse_by_round,test_mse_used_for_selection,selection_metric_source,objective_mode,aggregation_weighting
det_adjudicate_cifar10_xz_fedgda_d_seed1_alpha0p5_lr0p003_cm1,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedgda_d,FedGDA-D,cifar10_xz,1,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedgda_d/seed_1/det_adjudicate_cifar10_xz_fedgda_d_seed1_alpha0p5_lr0p003_cm1,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank2). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedgda_d_seed2_alpha0p5_lr0p003_cm1,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedgda_d,FedGDA-D,cifar10_xz,2,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedgda_d/seed_2/det_adjudicate_cifar10_xz_fedgda_d_seed2_alpha0p5_lr0p003_cm1,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,1,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank2). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedgda_d_seed0_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedgda_d,FedGDA-D,cifar10_xz,0,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedgda_d/seed_0/det_adjudicate_cifar10_xz_fedgda_d_seed0_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedgda_d_seed1_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedgda_d,FedGDA-D,cifar10_xz,1,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedgda_d/seed_1/det_adjudicate_cifar10_xz_fedgda_d_seed1_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedgda_d_seed2_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedgda_d,FedGDA-D,cifar10_xz,2,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedgda_d/seed_2/det_adjudicate_cifar10_xz_fedgda_d_seed2_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed0_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,0,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_0/det_adjudicate_cifar10_xz_fedogda_d_seed0_alpha0p5_lr0p001_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank2). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed1_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,1,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_1/det_adjudicate_cifar10_xz_fedogda_d_seed1_alpha0p5_lr0p001_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank2). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed2_alpha0p5_lr0p001_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,2,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_2/det_adjudicate_cifar10_xz_fedogda_d_seed2_alpha0p5_lr0p001_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.001,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank2). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed0_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,0,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_0/det_adjudicate_cifar10_xz_fedogda_d_seed0_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed1_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,1,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_1/det_adjudicate_cifar10_xz_fedogda_d_seed1_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
det_adjudicate_cifar10_xz_fedogda_d_seed2_alpha0p5_lr0p003_cm5,highdim_psi_adjudication_v1,highdim_psi_adjudication_20260818,federated,fedogda_d,FedGDA-D,cifar10_xz,2,0.5,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818,/home/arnav22103/FederatedDeepGMM/results/highdim_psi_adjudication_20260818/cifar10_xz/fedogda_d/seed_2/det_adjudicate_cifar10_xz_fedogda_d_seed2_alpha0p5_lr0p003_cm5,ready,not_started,False,not_required,lr,FedAvg,sgd,10,10,500,3,0,hetero,0.5,data,0.003,psi_adjudication_candidate,0.001,5,1.5,1.0,100,60,200,True,,"Psi-vs-MSE adjudication candidate (psi_rank1). 500 rounds, alpha=0.5. Promote by median validation Psi across seeds 0-2, not seed-0-only.",False,0,0.1,True,0,False,False,validation,legacy,sample_size
